socket,dram,gpu,core,pkg,timestamp
Started at: 2021-02-06T21:41:56.464761Z
1,7.2842,0.0891,1.3731,24.8561,15002211000,1.612649565E9
1,7.3169,0.1077,1.7594,25.2448,15001946000,1.61264958E9
1,7.3720,0.1543,2.3352,25.7087,15002243000,1.612649595E9
1,7.3159,0.1012,2.0088,25.3700,15001960000,1.61264961E9
1,7.3149,0.0988,1.5468,24.9394,15001935000,1.612649625E9
1,7.9583,1.5452,2.7875,27.9123,15002801000,1.61264964E9
1,7.5640,0.1386,2.7914,26.5314,15002542000,1.612649655E9
1,7.6286,0.3205,3.0554,26.9305,15001989000,1.61264967E9
1,7.3693,0.1219,1.6081,24.8350,15001774000,1.612649685E9
1,8.0731,1.5030,3.6480,28.7315,15001831000,1.6126497E9
1,11.2434,5.7672,12.4532,43.8218,15001901000,1.612649715E9
1,10.6759,5.2768,14.1306,44.8753,15002072000,1.61264973E9
1,12.4711,4.9570,68.3788,101.5763,15001036000,1.612649745E9
1,15.5202,7.4708,100.6713,138.8649,15000685000,1.61264976E9
1,10.3570,2.6061,48.0467,78.2723,15001103000,1.612649775E9
1,8.6532,1.6998,10.0900,36.9589,15001219000,1.61264979E9
1,8.3053,1.3114,5.5546,31.3373,15001157000,1.612649805E9
1,7.6398,0.2547,3.3229,27.3681,15001294000,1.61264982E9
1,7.5866,0.5182,1.9786,26.0804,15001633000,1.612649835E9
1,8.1869,1.2686,3.1036,28.5009,15001398000,1.61264985E9
1,7.7303,0.5732,3.0698,27.3987,15001215000,1.612649865E9
1,7.3724,0.1440,1.6093,24.8265,15000863000,1.61264988E9
1,8.2170,1.5707,5.9213,31.7712,15001273000,1.612649895E9
1,8.4164,1.6405,11.1940,37.0582,15001161000,1.61264991E9
1,9.3436,2.0402,28.2703,55.2374,15001144000,1.612649925E9
1,10.2170,2.2361,38.2036,66.2801,15001104000,1.61264994E9
1,8.0972,1.2140,3.0604,28.2644,15001170000,1.612649955E9
1,10.4207,5.1169,24.8211,55.9079,15001525000,1.61264997E9
1,10.5225,3.1616,34.8806,63.2763,15001196000,1.612649985E9
1,10.2754,3.5766,36.3331,65.7824,15001130000,1.61265E9
1,9.6307,4.9527,20.5430,51.1323,15001031000,1.612650015E9
1,10.7890,4.4032,21.3364,53.6365,15000483000,1.61265003E9
1,10.2185,5.1559,18.7251,50.2817,15000829000,1.612650045E9
1,9.3950,3.3132,7.9147,36.2018,15000463000,1.61265006E9
1,9.3372,2.9499,5.7358,34.3710,15001511000,1.612650075E9
1,10.8176,4.5711,48.4857,79.0134,15001407000,1.61265009E9
1,9.1486,1.2553,35.9741,61.7895,15001107000,1.612650105E9
1,7.9717,1.0674,10.8526,36.2881,15001364000,1.61265012E9
1,9.7621,5.1326,14.1023,45.1770,15001338000,1.612650135E9
1,11.0999,3.6263,51.9716,82.7022,15001037000,1.61265015E9
1,11.0386,6.3731,20.7229,52.9997,15001234000,1.612650165E9
1,8.0925,1.2092,3.4184,28.9307,15000925000,1.61265018E9
1,8.9072,2.8401,16.8987,44.8438,15000433000,1.612650195E9
1,8.5864,1.6260,8.4890,35.4796,15001182000,1.61265021E9
1,9.8564,4.0265,7.8213,37.0731,15001139000,1.612650225E9
1,8.7636,1.9781,7.6496,34.7051,15001186000,1.61265024E9
1,9.0729,3.1888,5.9652,34.4263,15001169000,1.612650255E9
1,8.6537,1.9248,5.0343,31.9250,15001050000,1.61265027E9
1,10.2303,6.5458,15.7309,47.3748,15000533000,1.612650285E9
1,9.2322,2.6963,17.6481,45.1526,15000786000,1.6126503E9
1,9.1695,3.0634,7.0397,35.0740,15001248000,1.612650315E9
1,9.2204,2.9056,7.1210,35.1288,15001408000,1.61265033E9
1,9.3281,2.8930,8.3439,36.9370,15001556000,1.612650345E9
1,12.5164,3.6173,73.0404,107.1704,15001615000,1.61265036E9
1,7.3405,0.1196,2.0775,26.0576,15001558000,1.612650375E9
1,8.0015,1.1515,3.4750,28.8232,15001591000,1.61265039E9
1,7.4413,0.2421,2.9478,26.9893,15001067000,1.612650405E9
1,9.3414,3.0298,6.4699,34.7018,15001807000,1.61265042E9
1,9.9255,5.4923,10.0167,40.8278,15001354000,1.612650435E9
1,14.0637,6.4640,85.1298,120.2844,15001084000,1.61265045E9
1,16.9462,5.9598,110.8344,147.0878,15002212000,1.612650465E9
1,7.2980,0.1250,2.0188,25.7135,15001752000,1.61265048E9
1,7.2721,0.1056,1.7532,25.5329,15001799000,1.612650495E9
1,7.6931,0.6172,3.0640,27.3398,15001391000,1.61265051E9
1,9.1745,2.0116,17.3366,43.9940,15001050000,1.612650525E9
1,12.2860,3.2201,67.9006,97.8450,15000845000,1.61265054E9
1,8.0146,0.9715,3.6404,28.9132,15000804000,1.612650555E9
1,8.0497,0.7409,6.0253,31.0870,15001421000,1.61265057E9
1,7.4456,0.2233,2.4721,26.1358,15001544000,1.612650585E9
1,8.2533,1.4227,3.1878,28.5253,15001218000,1.6126506E9
1,7.6948,0.6187,2.5087,26.6664,15001572000,1.612650615E9
1,8.8107,2.1149,9.6940,36.3858,15001225000,1.61265063E9
1,8.6309,2.2294,3.5759,29.9766,15001032000,1.612650645E9
1,7.8205,0.7282,3.6950,28.2320,15001178000,1.61265066E9
1,8.2588,1.3146,5.8648,31.2953,15000842000,1.612650675E9
1,11.3047,7.0969,18.5990,52.0128,15000634000,1.61265069E9
1,8.2631,1.3851,3.9996,29.4682,15001092000,1.612650705E9
1,7.8951,0.8463,3.1127,27.9890,15001116000,1.61265072E9
1,8.5352,1.7156,5.1790,31.1899,15001161000,1.612650735E9
1,8.6302,2.3928,9.4099,36.2623,15000941000,1.61265075E9
1,9.0665,2.2280,33.0314,62.6063,15000309000,1.612650765E9
1,10.3991,6.2271,15.4301,48.2088,15000760000,1.61265078E9
1,10.3115,5.6750,8.8044,40.0899,15001384000,1.612650795E9
1,7.7588,0.4699,5.0448,29.9724,15001071000,1.61265081E9
1,7.2852,0.0432,1.6486,25.5116,15001127000,1.612650825E9
1,7.3342,0.0855,1.8187,25.5506,15001103000,1.61265084E9
1,7.2936,0.0690,1.7941,25.3938,15000938000,1.612650855E9
1,7.9064,0.7781,5.1003,29.7434,15000937000,1.61265087E9
1,7.3267,0.0735,1.9216,25.6433,15001115000,1.612650885E9
1,7.3435,0.1704,8.0609,32.1863,15000954000,1.6126509E9
1,8.7073,3.0020,6.8183,34.4760,15000998000,1.612650915E9
1,8.2323,1.3623,3.5939,29.1541,15000867000,1.61265093E9
1,7.9037,0.7605,3.7401,28.3370,15000961000,1.612650945E9
1,7.4410,0.2022,2.0262,25.7350,15000919000,1.61265096E9
1,9.1686,3.4099,12.1848,40.1627,15001080000,1.612650975E9
1,7.6099,0.3599,2.3261,26.4923,15001099000,1.61265099E9
1,7.8567,0.6689,7.8589,32.7357,15001105000,1.612651005E9
1,8.8549,3.0838,28.5084,57.7457,15001073000,1.61265102E9
1,7.4200,0.0555,4.9128,28.9548,15000995000,1.612651035E9
1,7.4300,0.0548,1.9599,25.8288,15001144000,1.61265105E9
1,7.4621,0.0770,1.9865,25.9028,15001274000,1.612651065E9
1,7.4221,0.0486,1.8162,25.5615,15001310000,1.61265108E9
1,7.4077,0.0599,1.9007,25.5412,15001073000,1.612651095E9
1,7.4094,0.0498,2.3341,26.0110,15001234000,1.61265111E9
1,7.3903,0.0371,1.8770,25.5266,15001234000,1.612651125E9
1,7.4289,0.0603,2.0762,25.8251,15001143000,1.61265114E9
1,7.4032,0.0364,1.6592,25.3834,15001079000,1.612651155E9
1,7.4669,0.0549,2.4227,26.1131,15000985000,1.61265117E9
1,7.4507,0.0748,2.0033,25.6483,15001171000,1.612651185E9
1,7.4692,0.0865,2.0824,25.8363,15001835000,1.6126512E9
1,7.4143,0.0424,1.7797,25.6769,15001610000,1.612651215E9
1,7.4304,0.0533,1.8205,25.5046,15001169000,1.61265123E9
1,7.4115,0.0425,1.7328,25.4065,15001271000,1.612651245E9
1,7.4725,0.0903,2.1516,25.9550,15001613000,1.61265126E9
1,7.4115,0.0500,1.8724,25.3409,15001429000,1.612651275E9
1,7.4460,0.0695,2.0555,26.0744,15001722000,1.61265129E9
1,7.4058,0.0561,1.7231,25.1914,15001503000,1.612651305E9
1,7.4296,0.0639,1.9111,25.8913,15001723000,1.61265132E9
1,7.4186,0.0391,2.1589,25.9943,15001669000,1.612651335E9
1,7.3984,0.0416,1.7990,25.4546,15001266000,1.61265135E9
1,7.4094,0.0448,1.7277,25.3404,15001653000,1.612651365E9
1,7.4309,0.0666,2.4196,26.3720,15001343000,1.61265138E9
1,7.4433,0.0543,4.6345,28.4845,15001484000,1.612651395E9
1,12.2162,2.7821,90.2395,122.0536,15001427000,1.61265141E9
1,7.4947,0.0531,3.5903,27.9646,15001013000,1.612651425E9
1,7.3225,0.0646,1.6898,25.2824,15001559000,1.61265144E9
1,9.4511,2.2287,38.7483,66.2957,15001679000,1.612651455E9
1,7.9104,0.2032,8.0805,32.3447,15001362000,1.61265147E9
1,7.4389,0.9226,4.3592,29.0911,15001464000,1.612651485E9
1,7.4701,0.6959,2.1977,26.7235,15001671000,1.6126515E9
1,7.2832,0.0511,1.3803,25.1252,15001713000,1.612651515E9
1,7.2707,0.0378,1.4596,25.1110,15001908000,1.61265153E9
1,7.2843,0.0679,1.7700,25.3981,15002225000,1.612651545E9
1,7.2882,0.0589,1.6120,24.8814,15001997000,1.61265156E9
1,7.2893,0.0357,1.5862,25.1767,15002238000,1.612651575E9
1,7.2872,0.0505,1.4560,25.0726,15000989000,1.61265159E9
1,7.3406,0.1356,2.5333,26.1998,15001067000,1.612651605E9
1,7.2810,0.0589,1.6383,25.2359,15000849000,1.61265162E9
1,7.3075,0.0885,1.7431,25.2498,15000811000,1.612651635E9
1,7.3008,0.0632,1.5408,25.1683,15000991000,1.61265165E9
1,7.2931,0.0672,1.5127,25.0470,15001143000,1.612651665E9
1,7.3289,0.0914,1.6499,25.2642,15000909000,1.61265168E9
1,7.2829,0.0488,1.4176,24.9052,15000884000,1.612651695E9
1,7.3947,0.3159,2.0523,25.9475,15001562000,1.61265171E9
1,7.2988,0.0893,7.1935,31.0304,15001323000,1.612651725E9
1,7.2779,0.0492,1.5222,25.0671,15001209000,1.61265174E9
1,11.8286,8.9245,26.6064,62.8346,15001375000,1.612651755E9
1,8.6413,1.7598,7.8027,34.0160,15001227000,1.61265177E9
1,8.6867,1.7297,6.9287,33.0434,15001011000,1.612651785E9
1,8.4527,2.0804,6.1060,32.5996,15001489000,1.6126518E9
1,9.4891,3.9515,11.7772,40.8111,15001236000,1.612651815E9
1,14.6957,14.7760,22.5487,64.9320,15000946000,1.61265183E9
1,14.3726,14.5865,19.8705,62.0545,15000699000,1.612651845E9
1,14.6561,14.4010,21.8520,63.9916,15000750000,1.61265186E9
1,14.2331,14.6092,19.9294,62.0081,15000967000,1.612651875E9
1,14.6381,15.0643,20.9597,63.8043,15000862000,1.61265189E9
1,11.7978,7.6280,23.9191,58.5690,15000729000,1.612651905E9
1,7.9442,1.4700,5.5282,31.3482,15000658000,1.61265192E9
1,8.7617,2.4262,7.0286,34.0664,15000775000,1.612651935E9
1,9.0545,3.4380,11.0919,39.4705,15000767000,1.61265195E9
1,7.9575,0.8192,4.1104,28.9801,15001273000,1.612651965E9
1,8.8407,3.0118,10.3595,38.1426,15001207000,1.61265198E9
1,8.2227,1.9870,5.7809,31.7776,15000872000,1.612651995E9
1,8.6231,1.3671,9.9606,35.7989,15000861000,1.61265201E9
1,7.3066,0.0880,1.7028,25.1917,15001309000,1.612652025E9
1,8.4384,1.4277,6.3135,32.0584,15001301000,1.61265204E9
1,8.6393,1.7810,8.9431,35.0333,15001256000,1.612652055E9
1,9.1104,2.6901,26.9926,54.4916,15001130000,1.61265207E9
1,7.4784,0.7171,1.8959,26.1400,15000882000,1.612652085E9
1,7.5598,0.8255,2.1496,26.6282,15001007000,1.6126521E9
1,7.3692,0.6039,2.2628,26.9866,15000838000,1.612652115E9
1,10.6284,5.1596,16.2156,46.7818,15000724000,1.61265213E9
1,9.7609,3.6188,14.9782,43.7604,15000571000,1.612652145E9
1,11.3073,7.2066,20.2694,53.9760,15000402000,1.61265216E9
1,9.2348,2.4008,9.8518,37.0529,15000862000,1.612652175E9
1,7.9388,0.7472,4.7982,30.2053,15001363000,1.61265219E9
1,9.2843,3.5019,7.5613,36.3215,15001129000,1.612652205E9
1,7.6183,0.4187,2.6528,27.4479,15001157000,1.61265222E9
1,7.7652,0.5694,5.0519,30.9252,15001193000,1.612652235E9
1,10.8293,4.0416,40.8143,70.5117,15000864000,1.61265225E9
1,9.6863,2.8591,23.3291,51.6154,15001105000,1.612652265E9
1,7.9368,1.2790,4.0572,29.3637,15001485000,1.61265228E9
1,9.5131,3.6954,7.4454,36.1075,15001315000,1.612652295E9
1,8.9399,1.0171,25.5794,51.4843,15000969000,1.61265231E9
1,10.4659,1.7092,50.7311,78.1747,15001193000,1.612652325E9
1,7.8163,0.6211,6.5467,31.9696,15001336000,1.61265234E9
1,10.4675,4.5392,14.7171,44.6795,15000883000,1.612652355E9
1,8.6533,1.7660,5.2702,31.4440,15001932000,1.61265237E9
1,8.4737,1.8335,4.6535,30.6606,15001393000,1.612652385E9
1,8.1010,1.0926,3.6373,28.8108,15001277000,1.6126524E9
1,8.1836,1.3384,4.1410,29.8640,15001299000,1.612652415E9
1,8.4075,1.6754,5.0656,30.9841,15001242000,1.61265243E9
1,8.0841,1.1127,6.4012,31.6186,15001350000,1.612652445E9
1,8.8057,2.1809,22.6507,49.4749,15000826000,1.61265246E9
1,9.3572,3.3870,10.3884,38.6793,15000874000,1.612652475E9
1,7.8280,0.8686,2.1280,27.1071,15001857000,1.61265249E9
1,8.2466,1.0425,4.1021,29.3239,15001563000,1.612652505E9
1,8.3146,1.3277,3.9618,30.0770,15001536000,1.61265252E9
1,9.1999,2.6261,6.0012,33.8429,15001329000,1.612652535E9
1,11.6803,5.9364,24.9474,57.8861,15001232000,1.61265255E9
1,10.8905,2.2627,54.9783,83.1437,15001071000,1.612652565E9
1,7.8719,0.8409,4.6056,29.7332,15001268000,1.61265258E9
1,7.7583,0.7818,2.9923,27.7278,15001279000,1.612652595E9
1,9.7518,3.7749,12.1942,41.1162,15001162000,1.61265261E9
1,11.4688,2.7709,58.2732,87.6381,15001024000,1.612652625E9
1,8.1311,1.4056,4.7038,29.9888,15000795000,1.61265264E9
1,8.6680,2.0381,13.6906,40.8358,15001120000,1.612652655E9
1,7.4820,0.2778,2.9394,26.9325,15001209000,1.61265267E9
1,7.2935,0.1344,1.5504,25.3312,15001416000,1.612652685E9
1,7.2877,0.0666,1.5276,24.8646,15001784000,1.6126527E9
1,7.3759,0.1728,2.0808,25.7856,15001423000,1.612652715E9
1,7.3276,0.2118,1.6814,25.6154,15001334000,1.61265273E9
1,8.1084,3.8380,2.9635,30.7185,15001100000,1.612652745E9
1,8.4694,4.9477,2.9080,32.0086,15001083000,1.61265276E9
1,7.9388,3.0388,2.3814,29.6595,15000936000,1.612652775E9
1,7.8799,2.6091,2.7657,29.4354,15000886000,1.61265279E9
1,8.7085,6.3372,3.7765,34.6835,15000911000,1.612652805E9
1,7.5401,0.6444,4.0835,28.7581,15000702000,1.61265282E9
1,8.9242,2.0861,30.6712,58.7005,15000283000,1.612652835E9
1,8.2312,2.1938,9.4169,36.0785,15000433000,1.61265285E9
1,8.1201,1.6285,4.6342,30.6650,15001066000,1.612652865E9
1,7.5291,0.4091,2.7116,26.9029,15000826000,1.61265288E9
1,7.3058,0.1185,1.7149,25.0353,15000837000,1.612652895E9
1,7.3154,0.1080,2.1902,25.6193,15001064000,1.61265291E9
1,7.2863,0.1182,1.7162,25.1383,15001159000,1.612652925E9
1,7.3102,0.1148,1.9262,25.3828,15001029000,1.61265294E9
1,7.2814,0.0957,1.6580,25.0384,15000814000,1.612652955E9
1,7.7848,0.7619,2.3146,26.7252,15000857000,1.61265297E9
1,7.8388,0.8217,2.8813,27.6278,15000968000,1.612652985E9
1,8.5008,1.5527,5.2113,31.0581,15000863000,1.612653E9
1,9.3771,3.1408,21.7813,50.5054,15000811000,1.612653015E9
1,7.7861,0.6786,17.2847,43.5066,15000642000,1.61265303E9
1,9.1561,4.3451,10.3923,39.6922,15001386000,1.612653045E9
1,7.3837,0.2823,10.7585,35.0559,15001737000,1.61265306E9
1,9.0552,2.9211,12.3265,40.1630,15001151000,1.612653075E9
1,8.8690,1.6260,7.4483,33.8444,15000808000,1.61265309E9
1,8.9943,1.8876,8.8851,35.8032,15000807000,1.612653105E9
1,10.5865,4.1905,16.2740,46.1258,15000903000,1.61265312E9
1,8.8271,2.4639,4.6303,32.1602,15000498000,1.612653135E9
1,8.5365,1.6602,4.0073,30.2456,15000975000,1.61265315E9
1,11.1892,4.5487,21.8044,52.8469,15000941000,1.612653165E9
1,11.5890,4.4293,56.0194,87.4796,15001256000,1.61265318E9
1,9.2204,3.0181,7.7881,36.3293,15001065000,1.612653195E9
1,11.3319,3.6745,55.8740,86.0915,15000694000,1.61265321E9
1,7.4003,0.2838,2.0478,25.7788,15001229000,1.612653225E9
1,9.7196,5.4974,13.7525,44.5250,15001190000,1.61265324E9
1,11.7576,5.9895,20.3189,53.2193,15000894000,1.612653255E9
1,11.5876,3.4067,56.5569,86.3111,15001399000,1.61265327E9
1,7.7847,0.5165,3.1965,27.3853,15001401000,1.612653285E9
1,7.8495,0.6223,3.4953,27.8798,15001314000,1.6126533E9
1,7.4129,0.1198,1.8069,25.5534,15001213000,1.612653315E9
1,7.5978,0.1999,2.8609,26.7237,15001518000,1.61265333E9
1,9.3541,2.8125,7.1570,34.6596,15001130000,1.612653345E9
1,10.0504,5.5203,9.9965,40.5024,15000990000,1.61265336E9
